more_detail_link,media_img,hotel_name,money,rating,tax,distance
https://www.booking.com/hotel/in/sai-swetha-grand-bangalore.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540594&all_sr_blocks=679283301_277203973_2_42_0&highlighted_blocks=679283301_277203973_2_42_0&matching_block_id=679283301_277203973_2_42_0&sr_pri_blocks=679283301_277203973_2_42_0__2176000&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/282890108.webp?k=d2eec00c32a6d0f7b023ade10fc765c5c277ac0b5f34a78e23ad8df1fd4445fd&o=&s=1,"['Sai Arra hotel Bangalore Airport', 'Opens in new window']","₹ 21,760","7.8
Good
6 reviews","+₹ 2,611 taxes and charges",11.6 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-43308-surya-gateway-deluxe.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540595&all_sr_blocks=552933203_330581196_2_1_0&highlighted_blocks=552933203_330581196_2_1_0&matching_block_id=552933203_330581196_2_1_0&sr_pri_blocks=552933203_330581196_2_1_0__1843984&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/272077390.webp?k=7094a97a4b0338185056c9ec2638b6226c9e9a46c48367d28664d0f85f23a86c&o=&s=1,"['Vaccinated Staff - OYO Flagship 43308 Sri Sai Guru Comforts', 'Opens in new window']","₹ 18,440","6.3
Review score
3 reviews","+₹ 2,693 taxes and charges",11.6 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-19749-new-shelton-suites.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540595&all_sr_blocks=429081303_328153667_2_1_0&highlighted_blocks=429081303_328153667_2_1_0&matching_block_id=429081303_328153667_2_1_0&sr_pri_blocks=429081303_328153667_2_1_0__1930033&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/272717101.webp?k=712dad14db77caaec25a6c72a1e8091be6113b8b5ea787b8c03e5ece095dce13&o=&s=1,"['Vaccinated Staff - OYO 19749 New Shelton Suites', 'Opens in new window']","₹ 19,300","6.9
Review score
5 reviews","+₹ 2,796 taxes and charges",11.3 km from Kempegowda International Airport
https://www.booking.com/hotel/in/shelton-suites-airport-transit-stay.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540595&all_sr_blocks=270028304_328151361_2_1_0&highlighted_blocks=270028304_328151361_2_1_0&matching_block_id=270028304_328151361_2_1_0&sr_pri_blocks=270028304_328151361_2_1_0__2219460&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/267361278.webp?k=45fde3c78cf9f6c9568d55e9a29fd1e09b5a475e0f5fc9b06f4b3075ad8b687c&o=&s=1,"['Vaccinated Staff - OYO 10242 Hotel Shelton Suites', 'Opens in new window']","₹ 22,195","5.0
Review score
3 reviews","+₹ 3,143 taxes and charges",11.3 km from Kempegowda International Airport
https://www.booking.com/hotel/in/airo-nest.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540595&all_sr_blocks=664482402_285580220_0_0_0&highlighted_blocks=664482402_285580220_0_0_0&matching_block_id=664482402_285580220_0_0_0&sr_pri_blocks=664482402_285580220_0_0_0__3584000&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/278181445.webp?k=0aa7903ce287d06c86ab2f39500f0e1885fc26570c8368c49d1de23a65fc8f5b&o=&s=1,"['Hotel Airo Nest', 'Opens in new window']","₹ 35,840","8.0
Very Good
7 reviews","+₹ 4,301 taxes and charges",11.5 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-9653-ample-premium-suites-by-sts.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540595&all_sr_blocks=414159706_242403312_0_1_0&highlighted_blocks=414159706_242403312_0_1_0&matching_block_id=414159706_242403312_0_1_0&sr_pri_blocks=414159706_242403312_0_1_0__2944000&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/279473497.webp?k=72cb583b9438b2066fd1a73cb7da0750ff8ce4da29d3b6310a2c7641c129965a&o=&s=1,"['Treebo Trend Ample Transit', 'Opens in new window']","₹ 29,440","6.5
Review score
36 reviews","+₹ 3,533 taxes and charges",12.7 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-75132-k-n-residency.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540595&all_sr_blocks=667553602_328253911_2_1_0&highlighted_blocks=667553602_328253911_2_1_0&matching_block_id=667553602_328253911_2_1_0&sr_pri_blocks=667553602_328253911_2_1_0__2019521&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/280777244.webp?k=cc3e8d75fb25c176ab3068d865ff07a4c6f951ff96e8fb4d804770f59d93a38c&o=&s=1,"['Vaccinated Staff- OYO 75132 K N Residency', 'Opens in new window']","₹ 20,195","4.0
Review score
4 reviews","+₹ 2,903 taxes and charges",12.3 km from Kempegowda International Airport
https://www.booking.com/hotel/in/golden-evana.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540595&all_sr_blocks=652579904_331254623_0_42_0&highlighted_blocks=652579904_331254623_0_42_0&matching_block_id=652579904_331254623_0_42_0&sr_pri_blocks=652579904_331254623_0_42_0__2814976&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/321499201.webp?k=aa0ba2626d4b647d6a7ce452220aefc2ea2539d12d2da661ab49be15f39ccbf4&o=&s=1,"['FabHotel Golden Evana', 'Opens in new window']","₹ 28,150","7.6
Good
19 reviews","+₹ 3,378 taxes and charges",12.8 km from Kempegowda International Airport
https://www.booking.com/hotel/in/spot-on-62363-n-r-residency-saver.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=0&hapos=50&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=567512703_328187982_2_1_0&highlighted_blocks=567512703_328187982_2_1_0&matching_block_id=567512703_328187982_2_1_0&sr_pri_blocks=567512703_328187982_2_1_0__1823520&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/271540204.webp?k=23c88fc03290601d6f362762f10e61b0ae3aa4e1828ac8c3688e750efd55a959&o=&s=1,"['Vaccinated Staff - Capital O 62363 N R Residency', 'Opens in new window']","₹ 18,235","7.2
Good
18 reviews","+₹ 2,668 taxes and charges",13.9 km from Kempegowda International Airport
https://www.booking.com/hotel/in/silverkey-executive-stays-77218-kattigenahalli.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=692495202_285232735_2_0_0&highlighted_blocks=692495202_285232735_2_0_0&matching_block_id=692495202_285232735_2_0_0&sr_pri_blocks=692495202_285232735_2_0_0__2541254&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/323839845.webp?k=be868e41e08e879f4ab7f3b07f64c5bb23073826643c185f8936af496e0e948b&o=&s=1,"['SilverKey Executive Stays 77218 Kattigenahalli', 'Opens in new window']","₹ 25,413","6.7
Review score
21 reviews",+₹ 480 taxes and charges,13.5 km from Kempegowda International Airport
https://www.booking.com/hotel/in/the-sun-suites.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=567987603_331254743_2_2_0&highlighted_blocks=567987603_331254743_2_2_0&matching_block_id=567987603_331254743_2_2_0&sr_pri_blocks=567987603_331254743_2_2_0__2913280&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/265365074.webp?k=18064fd9b0a69696c0e67310f4b41e151bad864d8ab31a5ae3f9cdea8935e241&o=&s=1,"['FabHotel The Sun Suites Vinayaka Nagar', 'Opens in new window']","₹ 29,133","7.7
Good
39 reviews","+₹ 3,496 taxes and charges",13.6 km from Kempegowda International Airport
https://www.booking.com/hotel/in/the-leela-bhartiya-city-bengaluru.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=704133601_336259414_2_41_0&highlighted_blocks=704133601_336259414_2_41_0&matching_block_id=704133601_336259414_2_41_0&sr_pri_blocks=704133601_336259414_2_41_0__12280500&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/300476255.webp?k=b0608f6c1824f66a23790b319a1a99b943b3fcee64b477c89b4df0141e3b1947&o=&s=1,"['The Leela Bhartiya City Bengaluru', 'Opens in new window']","₹ 122,805","8.6
Excellent
18 reviews","+₹ 22,105 taxes and charges",14.8 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-78429-peaceful-stay.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=708646902_295699581_2_0_0&highlighted_blocks=708646902_295699581_2_0_0&matching_block_id=708646902_295699581_2_0_0&sr_pri_blocks=708646902_295699581_2_0_0__1969342&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/286136571.webp?k=07a0d2aab6f74597ed9d0f8b4b51890c1856123bb1d4cd4651b479cafb8cbd43&o=&s=1,"['OYO 78429 Peaceful Stay', 'Opens in new window']","₹ 19,693","5.5
Review score
4 reviews",+₹ 480 taxes and charges,14.7 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-82631-dms-service-apartment.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=769860702_334771557_2_1_0&highlighted_blocks=769860702_334771557_2_1_0&matching_block_id=769860702_334771557_2_1_0&sr_pri_blocks=769860702_334771557_2_1_0__1749575&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/320459620.webp?k=5c59fa65efb17a90a0e651aca8cb417a12e619bb430ccd58f8d2c56a891694f1&o=&s=1,"['OYO 82631 Dms Service Apartment', 'Opens in new window']","₹ 17,496","6.0
Review score
3 reviews","+₹ 2,129 taxes and charges",14.6 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-6889-elite-deluxe-rooms.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=281859502_330331823_2_1_0&highlighted_blocks=281859502_330331823_2_1_0&matching_block_id=281859502_330331823_2_1_0&sr_pri_blocks=281859502_330331823_2_1_0__2132135&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/284059266.webp?k=bb132fbde065051071153c0b7489a123a8735e99dacd2b14ff356bc52f675a01&o=&s=1,"['OYO 6889 Elite Deluxe Rooms', 'Opens in new window']","₹ 21,321","4.9
Review score
6 reviews","+₹ 2,589 taxes and charges",15.5 km from Kempegowda International Airport
https://www.booking.com/hotel/in/hoppers-stop-service-apatment.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=113707402_200256259_2_42_0&highlighted_blocks=113707402_200256259_2_42_0&matching_block_id=113707402_200256259_2_42_0&sr_pri_blocks=113707402_200256259_2_42_0__2586060&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/91840858.webp?k=c369595b91caca235fbd6cf0daeca84a0acac55554f95819ffd34dd5772b79d1&o=&s=1,"['Hoppers Stop Yelahanka', 'Opens in new window']","₹ 25,861","7.6
Good
21 reviews","+₹ 3,103 taxes and charges",15.4 km from Kempegowda International Airport
https://www.booking.com/hotel/in/treebo-rotano-suites.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=302222004_331255005_2_0_0&highlighted_blocks=302222004_331255005_2_0_0&matching_block_id=302222004_331255005_2_0_0&sr_pri_blocks=302222004_331255005_2_0_0__2414592&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/321493201.webp?k=e510f448e6fe41468df164f1f98b13d5e6671af716d153f25af1e5bbe2c4a587&o=&s=1,"['FabHotel Rotano Suites Yelahanka', 'Opens in new window']","₹ 24,146","7.7
Good
178 reviews","+₹ 2,898 taxes and charges",16.3 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-49598-adyah-comforts.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=562210302_328187470_2_1_0&highlighted_blocks=562210302_328187470_2_1_0&matching_block_id=562210302_328187470_2_1_0&sr_pri_blocks=562210302_328187470_2_1_0__2541157&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/303698032.webp?k=7515e2b78761cab183a1dc386dc619199d3f3c9f6ed36ca586bfb9217730b0d0&o=&s=1,"['OYO 49598 Adyah Comforts', 'Opens in new window']","₹ 25,412","7.0
Good
3 reviews","+₹ 3,529 taxes and charges",16.9 km from Kempegowda International Airport
https://www.booking.com/hotel/in/capital-o-30599-blue-spring-bangalore1234567.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=496917602_284899317_2_0_0&highlighted_blocks=496917602_284899317_2_0_0&matching_block_id=496917602_284899317_2_0_0&sr_pri_blocks=496917602_284899317_2_0_0__2885712&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/245654769.webp?k=2baf64f7331b68e7a7be1d7bfa25f874bc13b41a8b5b66bddad4e9512b97d519&o=&s=1,"['Collection O 30599 Hotel Blue Spring', 'Opens in new window']","₹ 28,857","7.2
Good
8 reviews","+₹ 3,943 taxes and charges",16.1 km from Kempegowda International Airport
https://www.booking.com/hotel/in/holiday-inn-express-suites-bengaluru-old-madras-road.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=633186102_247251419_2_41_0&highlighted_blocks=633186102_247251419_2_41_0&matching_block_id=633186102_247251419_2_41_0&sr_pri_blocks=633186102_247251419_2_41_0__3971547&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/275017462.webp?k=e191b08b727c5ebf1e2302d4c4c9969c72a18851f226ca2192b208f3bafa56fb&o=&s=1,"['Holiday Inn Express & Suites Bengaluru Old Madras Road, an IHG Hotel', 'Opens in new window']","₹ 39,715","8.6
Excellent
248 reviews","+₹ 4,766 taxes and charges",17.2 km from Kempegowda International Airport
https://www.booking.com/hotel/in/silverkey-executive-stays-27924-yelahanka-new-town.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=473583003_328157906_2_1_0&highlighted_blocks=473583003_328157906_2_1_0&matching_block_id=473583003_328157906_2_1_0&sr_pri_blocks=473583003_328157906_2_1_0__2057844&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/320542000.webp?k=b9c9518b6a17505fda873e6565ded9ec179c3ef7e797a66baf816a1ec89f592d&o=&s=1,"['Vaccinated Staff - SilverKey Executive Stays 27924 Yelahanka New Town', 'Opens in new window']","₹ 20,578","6.0
Review score
18 reviews","+₹ 2,949 taxes and charges",17.7 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-14320-the-pride-bangalore12.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540606&all_sr_blocks=436269902_328155532_3_1_0&highlighted_blocks=436269902_328155532_3_1_0&matching_block_id=436269902_328155532_3_1_0&sr_pri_blocks=436269902_328155532_3_1_0__1792854&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/300235181.webp?k=fe99fa8d3eb090a356c176ce29061dfa409716bb380eb0a81d0a2556b0db4583&o=&s=1,"['Collection O 14320 Pride Manyata', 'Opens in new window']","₹ 17,929","6.2
Review score
6 reviews",+₹ 480 taxes and charges,17.8 km from Kempegowda International Airport
